PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
0.01435747795307075	-0.00218489566642148	-0.005591685972870607	-0.009192868631907948	-0.01849451125588734	-0.0011837388550708097	0.03418473928764886	-0.017051521175683402	0.012488898818732424	-0.021256769106061415	-0.013128506265730425	0.0076330899467927016	0.005860165151954503	-0.0021175908231676186	-0.03792405089869809	-0.059460017041310216	0.010778256269290265	0.0253055231864637	-0.0039011502852945496	-0.019765700453240602
-0.011761278020890336	0.012778581190219098	-0.005278049795205974	0.01088194887478781	0.044217643389322554	0.02222219090256815	-0.01647310586812215	0.00994357197890168	0.011042567354345004	0.009524100628062032	0.018937437153501983	0.011196310288771208	-0.004088858277849399	-0.010004937469365689	-0.03479399048954476	-0.05559154453948692	-0.02135621314341721	-0.04171449732104541	-0.01687237665395871	0.023501028605799938
-0.0011392717135475577	-0.03379922025526101	0.004420903888380929	-0.03298264208523973	0.022224083956783464	-0.00171593967399755	-0.06545661625056619	0.05030740336409606	0.006308203441752929	0.009423507943230785	0.009988206759066927	0.007181211212882228	-0.01328062257514672	0.003568163268759096	-0.019950087969769773	-0.03341747372920817	-0.02744071443714593	-0.03381839386199445	0.0056506095137511085	0.03670112503355868
0.002258335532802013	0.0027340171441161396	-0.020997803611554712	0.01787963665285007	-0.03444001635757852	0.005973038837589194	-0.024211127438539166	-0.06326667583289373	-0.020598529843653804	0.006181271568429583	0.027630768344652872	-0.0053575364145598565	0.02269052570822751	0.024673990492580254	-0.0013748517743746862	-0.03358447456223875	0.03680659842128236	-0.011633193941055258	-0.01648073173327299	-0.03422387185137929
-0.002563492052572042	0.009518216872959563	-0.00843313783036534	-0.02896383042470951	0.019754304331016447	0.01340332771961967	-2.4034875666601347e-05	-0.025532021295630328	0.020957937113508397	0.013189676026564555	-0.03897247022904624	0.02143230846431162	-0.017261718732505125	0.002237267445581191	-0.01868880531544628	-0.015453073271826677	0.03115517321413622	0.0595989780687366	0.01936588818497194	-0.021027534051315185
-0.01238660972863927	0.01625818976252965	-0.038693309102852534	-0.039369708360514656	-0.014234828793324395	0.01925795152839042	0.003921704278011733	0.010346358559265696	0.021905122104883004	-0.030928964148240774	0.023334388792116172	-0.00045830882360395456	0.006981988954810718	0.02684015735046182	-0.02215498783248238	0.002677561306261466	0.03229231422731249	-0.00036552497060332275	0.003177191351332	-0.021812590277897413
0.0016943739561068583	-0.029580902519531032	0.0037813433322305004	-0.012514426264003512	-0.0027701585849297795	0.019219355059296676	0.017560220253567075	0.011217948005588292	-0.0011589320918981977	-0.004939570405816331	0.00011118318816026421	0.0260230899008448	0.01057531733988502	0.017715126903554958	0.01862205642304988	-0.0008830897364630856	0.008118916208875244	0.0201985352503883	-0.016076117076560374	0.009387508467699887
-0.02173807760359381	0.02324949252438353	-0.007872177437987155	0.02920690857212435	-0.01430850505527642	-0.012755406506069877	-0.04041488726275263	-0.017772566934881037	-0.015360216647130798	-0.014297073757642904	0.028304402080520638	0.00246746780554184	0.009859051439678216	0.03506243797052976	0.005514375370073666	0.04372504453487554	0.011753144834495648	-0.02666294091213753	0.025619806605461374	-0.012049028692464504
0.008447036575094815	-0.000473132225986632	0.015124423842415498	-0.029866574663180153	0.008895558486612911	-0.006508656716732872	0.013602469687132846	0.021834678861254318	-0.016447275298158457	-0.0003312877606990452	-0.0041704411408157544	-0.004487205207768017	0.003251283525776635	0.016802741132321625	0.022570497708326767	-0.07212136183823134	0.03156496901133299	0.014445199123091702	-0.02334751177176328	0.04996079039046804
-0.02998645266498273	-0.018767285013909524	0.02236481048232633	-0.004092016690828649	0.03102142098487542	-0.042407252985622354	-0.005248013026756686	-0.018339162370214247	0.026584751400413473	0.014903534995692741	-0.014674341495025278	0.014877781353467462	0.010101952337679831	0.00445124184915016	-0.019301387997656922	-0.025778408643386375	0.007648913232417369	-0.009250446200424589	-0.04090631356557604	-0.01874785745975319
-0.007083997245028965	-0.02146370290057159	-0.01713282089401735	0.015578382913197915	-0.002957036087542859	0.0012862541024445293	0.0020047021737299416	-0.0147891995143262	0.029048488922888898	0.007006566775113603	-0.017722072106556706	0.04855680799346848	0.01851056170077976	0.01839319454972359	0.05042106354362837	-0.028919091454147797	0.02750420015023726	-0.02399399179205791	-0.04919438198270361	0.016129345920954847
0.021322908584867545	-0.0013022686145735896	0.008024714337641884	0.03164260370728306	-0.03228922453012915	0.0014290731874582825	-0.0202746864585905	-0.05580043511008896	-0.009683289684626057	-0.03187370117666012	0.0050980167023984245	-0.04035172670194277	-0.003519726709262664	0.014083671076897163	-0.009788421623885424	-0.0030048058233917456	-0.035332357486515004	-0.03286432223087949	-0.000296214100317185	0.03994933471845321
-0.007589018171488283	-0.008456613134806458	-0.014532082417705601	-0.016396380526071227	0.02483247164812343	-0.01201713231135389	0.021720292169105287	-0.011748670191612126	0.028273689556693512	-0.0027415553815988217	-0.02119845756617015	0.003661602709736492	-0.00639048580526495	-0.008542171562178597	0.0009164563097043615	-0.013415477190037382	-0.01428084871926128	0.00914815076701938	-0.015008527557919985	0.008955830533778155
-0.03042423702324005	-0.0017521836083920998	0.024381129355106567	-0.011567300253419281	0.014230283357006306	0.03669010727322698	-0.004828736128782847	-0.013113187450920103	-0.004894846477516463	0.0122096446065341	0.013481042328690756	0.005204743870911321	-0.013654947198463177	-0.03115840357128099	0.016514048058969152	-0.023989646621583285	0.027544759777023455	0.029864991369456084	-0.041546532234105565	-0.007215631327792304
-0.006828074991106117	-0.01249980732961596	-0.045229975553192	0.028315021759691177	-0.006666253051244342	-0.014992081166879015	-0.010894471078144317	0.0019013553195628102	-0.01646973717779795	0.016532610858781993	0.01923116445443751	-0.005894811815876611	0.021458138209838207	-0.017733755239861898	0.014125743645829985	-0.015906465123897772	0.03905792710687816	0.03464599389077082	-0.017854792193197962	-0.029393680451135815
0.011755078806598183	-0.007818668308258824	0.011021092296472869	-0.012430695378875145	-0.026380932202849823	-0.014583608167977952	0.03803554670212177	-0.018802248152415962	-0.01569976307995032	-0.018957029073670185	0.0009106305109302407	0.05169862449191334	-0.016705455272362786	0.02178061756151694	0.01221260926243959	-0.04776939458416516	0.004945581875528316	-0.03450547198068598	-0.018211916389938083	0.027110794932897326
-0.044791675010322024	-0.023971079204688998	-0.026946305640859265	0.012749001944155059	0.009366305003038835	-0.02386924007470799	-0.03660194003209491	0.02900594603129293	-0.013635394875245184	-0.0015242403236287647	0.046268446739312886	0.001689649118607249	0.03044636482343474	-0.021768885259222437	0.0065137478378428015	-0.0014929990046586175	-0.023889498983262033	0.0010651019844366502	0.0024201649822356178	0.04596766218982049
0.0036448970072797426	0.031563838204533956	-0.009351756762760562	0.01202541274148844	0.010163584501193609	0.00856245779444133	-0.010635727237255943	-0.009657854323787563	0.003037792675681511	0.008765964526268535	0.021636726481669012	0.03580276064401935	-0.014736226620982186	0.006663331249703533	0.005076796227347012	0.0007287451689816242	-0.021397562222084054	-0.028865360035082086	0.0013608717951742232	-0.023131833905745015
0.008734377284615027	-0.04008334854305837	0.019332904141704733	0.04686648232142198	-0.011105507639573993	0.01774514163416944	0.01898851517541942	-0.011129650508257033	0.051037356893209936	-0.0018174477584709469	0.05473147022212804	0.0028356833789958203	0.02935241130978586	-0.024235166837206477	-0.006294147903743811	-0.0026475633318551917	0.022921351429927638	0.003029951118065992	-0.0030154381238211717	-0.022549197949942826
0.006267575811112768	0.005958437274478273	-0.019607841785363855	0.02876749731074001	-0.0012223978302660938	0.028325109799515292	-0.0214442670852171	0.010613863530413726	0.044346921362328165	0.039165069775288636	-0.00923023876523377	-0.00969850387420203	0.005583947340028691	-0.03081054691550982	0.040634614623802356	-0.006484450536030621	0.0018577227064333645	0.003988462754198963	-0.04975349425862426	0.03413312743161369
-0.004122250322081363	-0.0033987051948039205	-0.004250214644821771	0.025391191463716798	0.013170119988262617	0.00743186741383793	0.01675248864091625	-0.04052286771605985	-0.0007005077341725749	0.04262492215718065	-0.018230403382507008	0.030601618282012275	0.0027796566258899333	-0.0021078159444998805	0.0031508719339905077	-0.02571141377993557	-0.009577645729833353	-0.012444207978894246	0.014391876248869749	-0.03727123338895448
0.035996160764918544	0.03171496506579599	-0.012722945310630748	-0.009766002707468796	0.0048535882149937214	-0.009860930246854986	-0.0067319746876183615	-0.01945222131865218	-0.012516378977460814	0.02972349835519033	0.0027352768597540653	0.025081561530136035	-0.0007191011602234148	0.01327340011690744	-0.01669303271641706	-0.005761531296419143	0.026410460169143436	0.0011509754366829492	0.003152252609933706	0.028138256116109428
0.02380419128421063	0.01205023904621432	-0.021992165882875916	0.013179356079306086	-0.034834249255499494	-0.04213717029434125	-0.024210188942640532	-0.01906789696320687	0.01869938105694968	0.025570571633868416	-0.033302540679937244	-0.012585180263579007	-0.00582596475614439	-0.03921770366968953	0.005854000593154342	-0.020958512296071503	1.7178981852763736e-05	0.004499140276467265	0.012799899225234002	-0.007227215955383344
-0.001273644970549014	0.025405317007775353	-0.003844272480266714	0.045901244101968754	0.0071176105678363005	0.01070316897238753	-0.0012586263244551386	-0.026717073315078332	0.008550698704734966	-0.02518347860573425	-0.011131153563314412	0.021844277128704327	0.013182503796547654	-0.030556644742813218	-0.005521688695089145	0.02389817150229938	-0.005058127222273816	0.03100542000680394	0.016387700453055064	-0.01644895865507672
-0.005963209301520325	0.001694663233950879	0.026502042977834605	0.015774913430368645	-0.0354407082905325	-0.013001767304500268	-0.02679625240587356	0.051736433271297684	0.01814969382599047	0.008461252017952175	0.0111043229227661	0.006614016539120007	-0.011376995461695336	-0.025996632009423527	-0.017191794863543566	0.011293642897351077	-0.004797404041383926	0.023463949648156297	-0.0337273811065243	-0.020980307015156106
0.02098142010535663	-0.006610499966176973	-0.008871687656536583	-0.007646245861195431	-0.006342677863357691	-0.037479637533609673	-0.033626166335639134	-0.015053739710489159	-0.01159483344751857	0.005238473224423774	0.030405825172897413	0.004493558967369862	0.00975837198015096	-0.05338213485185377	0.007115126067159875	-0.0014903968468420407	-0.03234525999553248	-0.05643980538172733	0.008175183065949197	0.008535316860411726
0.007437011859431802	-0.003861210830443221	0.005386908920162213	0.0021051625275095073	0.009009045445092498	0.027907112299951298	0.0264001245322755	-0.02209940370326269	-0.01400929176470236	-0.004511024549706335	0.0224432817364985	0.01589604783546298	0.012420257652690945	-0.03748483931314769	0.032327399370023394	-0.005197047034598488	0.005858836887108727	-0.027853319381544714	-0.020539048557589916	0.01618448032845227
0.003510298597566814	-0.0033192918479696683	0.004516976051019453	0.02238870426542583	0.037760158297040665	-0.016562736068474773	0.005050082340186687	-0.043799917769549675	0.037362598260109396	-0.01802775229261932	-0.029387478818647207	-0.025888629774506948	-0.012015493625377047	-0.029992050910053417	0.008717089737714885	0.007822461931586887	-0.04357192241051095	-0.02221394757507824	0.0036762736356704792	0.035026122861681955
0.01678532539917388	0.01795753124853171	0.04285927141236609	-0.0026125269486579634	0.027484111394508518	0.014222434200501836	0.02858796481546544	0.023989533533358844	3.641338328987007e-05	-0.012681083438972549	-0.02693167178101525	0.010756291890592655	-0.04492597189587027	-0.0036305186116690875	0.013958369883312635	-0.009576794526381532	-0.016091720468521357	-0.033920701140056866	0.011000729824038859	0.0033475497278938047
0.033962078563016036	-0.002854659126919308	0.007907212328884297	0.023406481541294502	-0.007788003725545151	0.07474263758831487	0.024958188060391805	-0.0026192060162211076	0.019408922602173365	-0.00678100030138524	0.002471579933031036	0.0449183435018053	0.008696918712509227	-0.0220243362873454	0.019862012161573555	-0.02081511149017763	0.023968061030863748	-0.00549237237503262	-0.052454419082401546	0.006423556306916001
0.06564338724066507	-0.0185638944983311	-0.03160603383501053	-0.03742562328285799	-0.015425508140647904	0.021522646783037655	-0.05565009148104934	-0.020699775275749174	0.01255745892106095	-0.03848638070021967	-0.04623185815850011	-0.03080236846140854	0.010703120499554087	0.021142852428258262	-0.016806424349157793	-0.0025725449679943504	0.014490839661253191	-0.00624990554573501	0.022353566989716037	-0.016959943813036428
0.03370181207641263	-0.009289087823426658	0.010714346589771164	-0.006487771520799102	0.012565729628862727	0.03336428846644618	-0.015305361756936068	0.009190373012992104	0.003531176444395653	-0.03910140548172421	0.008543533612410392	0.036039020909049355	0.011828548796780749	-0.025234113768560412	-0.020890723281795948	-0.00014033856598532612	0.005491469566963858	0.003951653013946858	0.03958179824597044	-0.0020064670316920627
0.0014359473959180385	-0.0006488859554683929	-0.00888179441289052	-0.021432257214743945	0.025330438723888474	-0.02418693522458092	0.0356823441269601	0.006610907400726637	-0.06911281892121336	0.014511386356187936	-0.04640618867945692	-0.006497800143669347	-0.014805768335232323	-0.04198154398036371	0.016434048077350136	-0.001954761758321188	0.02266900433192933	0.024728010017081224	-0.006910054162021049	-0.02655212421423635
-0.011086940669385448	0.01789299557943832	-0.0031623793545527785	-0.018769524960663385	0.016556692791758105	0.002043487350675814	-0.028767323519898032	0.012397232221106612	0.004170433457736594	0.01579428127927387	0.0040466939275766375	0.010075054196935843	0.015302511086495697	-0.008963336320784833	-0.0040541058974526804	-0.030477273177747725	0.00025423003286738116	0.008039632426182929	0.03233335411305711	0.009136529912589984
-0.009693641248700079	0.002840977375284409	0.059838055047945066	-0.010121893815085374	-0.012138227673987275	0.03727708547126193	0.004331261042382177	0.028605635106298793	-0.02247869285092372	0.01635218695037938	-0.0447596740074751	-0.01288092722451344	-0.013534827146871172	-0.022531040249267862	0.02380725443223417	-0.014361749809441902	-0.030841103723783285	0.007676403299171775	0.014961133454093414	-0.0026240852150443772
0.005114338190920047	0.004438463881778119	0.012038748188025238	-0.028741598845392357	0.05164588473851613	-0.0038869180082724115	-0.016947440488935962	-0.0373606461579441	0.014454367484643956	-0.009094161104829322	0.015618653235836413	-0.013791698839774564	-0.006257474682335598	0.033907153914054876	0.007250437197467173	-0.006423908487340216	0.007415502784674642	-0.0022260583415519846	-0.011392242537533506	0.006547069418405702
-0.04156722946257949	0.017338450107885713	-0.0364275914653543	0.01228236795135302	-0.053977618896388455	-0.00636596975873307	0.015237684860943644	7.803066368742935e-05	-0.018807157828592172	-0.000598914928361082	-0.0012713683152952605	0.003141864063503624	0.020804528234491804	-0.02486366107766209	0.04911351160530346	0.00398030990417474	-0.01924652333756941	-0.025826468263873473	0.01574278863022168	-0.010348873521756754
0.05672338982851767	-0.025189455615945225	0.015106871768797252	-0.0068164590018836135	0.03465829828272	-0.02652493398448636	-0.028944645791547458	-0.005028051672072825	0.03313001657029201	0.031276617197244935	0.05287721148257498	0.0037594776301866557	0.008054648453398344	0.008215724695154874	0.023264408832794164	-0.055654208413036525	-0.004004431587692618	0.02219577338965603	-0.03819100172951026	-0.014233322318456906
-0.023181735629253637	0.012776176702256588	0.016334384942237903	-0.004088431374299606	0.018264199431124062	-0.03177492781757015	0.014946364548311967	-0.024729075534435107	0.010145208275480218	0.005603559511535476	0.004237322409023659	0.027875099340153395	-0.002357933536282442	0.027728455353987935	-0.049756223609296026	-0.004508990632505813	-0.018873928923712927	0.0015905071626113854	-0.026318577333768682	0.02871286769515954
0.04353795724135556	0.008779995690028235	0.010146257569436958	-0.002399539725188221	-0.0058564701600103556	0.001932431704960118	-0.023195067456961715	-0.008079402594013754	-0.0017801309307515622	-0.007430762010229919	0.019347292111649556	0.013870356244000228	0.02954960909797012	0.01240942915130023	0.00605051036032789	-0.00577790077722416	0.03845529593157621	-0.013993526536021799	0.015793588199638896	0.022083851142223613
0.05139762612959315	-0.016747877739903345	0.0015620027900098133	-0.000649094194692573	-0.01044728394958376	-0.004974987545652127	0.0019820317523093953	0.0155400776392992	-0.02626633703419837	-0.015389944855280755	0.01594797137455379	0.046692753121092175	-0.0011056596556270712	-0.03223242472117455	-0.026423901045707784	0.010346567852177628	-0.02090387494758028	0.008784982263430998	0.04106054524125174	0.0039458550438924555
0.03234109054962556	-0.03500080567558736	0.010407772925027443	0.015785792795629836	0.003953584084134857	0.020341751930818816	-0.05147612896008699	-0.010298066519855927	-0.04121462949222211	-0.01723075698341993	0.01272947634189001	0.03526736947820325	-0.039509716089964675	-0.03805325570751231	-0.024003140802168376	-0.019457948652644663	0.0016177873044078373	0.017973832367916276	-0.04002228357846606	0.011184022332328057
-0.016018156011750793	-0.024256777297535004	-0.030947900637560758	-0.01129067259672876	-0.03933457407786557	-0.009931578079973157	0.014638215796103849	-0.023386511209155192	0.003969915166878054	0.024223747368677117	-0.01086247615850478	-0.0027503807508760833	-0.014293497791738333	0.04021707891183983	0.005290189835582205	-0.021986754710922887	0.03403049904689262	-0.04411119443416927	-0.008808232683397586	-0.0017366532960634486
0.0027013559494112817	-0.01784269843590255	0.033189204170219214	-0.027821005782168198	0.00530112482230585	0.00987780720021359	0.006006006490078883	-0.0021998691030794917	0.05869762646193638	0.017058571309937366	0.012080281518529657	0.008352424010872201	-0.041083636413808286	-0.026560326547481108	0.015024798125633638	0.031235802821831797	-0.02168184017812737	0.032415550993842454	0.019304921678945645	-0.03412055097036644
0.012635568040074567	0.022453297486468782	0.004709520128255904	0.026404981027054537	0.0033731112274900978	-0.043302421433348	-0.04283941086065074	-0.011732380751840755	-0.004395469799774114	0.0014323339949116323	0.003934789916065606	0.01792882236427241	0.027594631855727504	-0.023065085050304173	0.053383625707515835	0.02442083350522815	-0.011527839431680379	0.009789757352412385	0.03612712344839231	-0.005113169603782531
0.008872892275839471	-0.026900135519154798	-0.026451448649968984	0.03044439089639546	0.010825855687708575	0.013606203750533124	-0.004695324739712842	0.048716354455259875	-0.02600300626819051	-0.006557433921590525	0.008557862717487468	-0.017516929549436015	0.043319134417195926	0.03130662686114533	0.026203136656488192	-0.023886958988253198	0.023231004341503162	0.02573447794329854	-0.01589038581361536	-0.014892365987158727
0.01155416222945955	-0.018072781479663586	0.007365208795919772	-0.003146419276719703	0.04786542353412132	0.01960646317569068	0.03467346757724788	-0.021543365263028188	-0.001027920479824036	-0.01617322946574247	0.00011226850713640342	-0.059332863976390156	0.0016747979743141487	0.02409101551437513	0.021524475447268918	0.02569088790790907	0.02639326028672376	0.02352438640145169	0.03966279795903344	-0.008546383865613134
-0.016958469579147744	0.020611812838806705	0.02154838800471159	0.0017921801480606685	-0.040093799720258394	-0.005506943983491228	-0.012557968454251316	0.0016568324432596807	0.04454083653571151	0.021211089957488903	0.02124399009641093	-0.022308843318486683	-0.017201433172931064	0.03142297999686012	0.045935070460224554	-0.026307845950154413	0.023328911807442374	0.004204735819238058	0.0026862978144595274	-0.04917563298836016
-0.01704481831038348	0.023341048520338522	-0.038398169141968606	0.00461454801419604	-0.023515499661500225	0.020019338093185797	0.03733279102851672	0.022533852016339315	0.011600105179632008	0.01932698046500653	-0.03819693645402086	0.009023673028651764	-0.004495413856460614	0.003569371937037843	0.011169019133025544	0.015624151424366212	0.00482490186117467	-0.015880303161066596	-0.026197417953039957	0.01534489559860308
-0.012302861043517202	-0.0276054699950996	0.04763168951111874	-0.003934110048348808	0.015050292823301096	-0.009011840038568596	-0.03988495632865784	-0.002693630530386076	-0.010100509762413787	-0.03221319814701329	0.006237647262507908	-0.01839874780747644	-0.015605818123299262	0.026938138519064504	0.012852556935942916	0.016450311892937292	-0.011182132869769896	0.013021478274659425	-0.005218806428807309	-0.03170003167033723
0.04534370939800127	0.018207396485666234	0.00044295652688163066	-0.030941107577944008	0.0376230584677663	-0.01948183558797391	0.027054921132576175	-0.006783336209085664	-0.00908249900016651	0.049172337676256776	0.0168201343738902	0.018277600439103762	-0.03763888618385635	0.0038714708058034722	-0.01976388109231666	-0.02634203906021782	0.03343947719551961	0.0022518944303809786	-0.004326955699455707	0.021021604462026184
-0.0025963627690609617	0.024738866520078513	0.03385619310814875	0.027470118456354352	-0.037669966959035975	-0.054599262051900584	-0.027742902090623123	-0.02420704659199497	0.022504828792423298	-0.01744151333049007	-0.0052269928856592315	-0.030250629542109695	-0.002039724975429223	0.02138388474454783	-0.012370990530986028	0.009196938035279023	0.009162831372893863	-0.011042276525830843	-0.00282488067669644	0.008431767402377749
-0.0024071286501421356	0.017686197567945094	-0.00041226773932459185	-0.013074512225896787	0.010032385856680169	-0.028565931073006565	-0.01016670162456866	-5.9467898392464e-05	-0.001355009813469272	-0.035463584174286876	-0.049710125634834346	0.017966911933834206	-0.01935385680926376	-0.012543471970693646	0.0024064719662601763	0.03359247003852103	-0.0036447567522200843	-0.02095084337695686	0.022467340176716474	-0.009506952179980082
0.0350798582151214	0.007219267307764235	-0.003974367334186871	0.012680495288179834	-0.02743809134667811	0.024059897891568018	0.012824514591681315	0.0491348806827816	-0.0008450138399057515	-0.020561067222114097	-0.010887413662052975	0.013746803633241577	0.029468185817925065	-0.010681370266534552	-0.0038023319375310523	-0.014293520639479924	0.016012905556015433	-0.027199020071829706	0.017890639025825227	0.01914713646176818
0.01788593422013571	0.022584162170311572	-0.007141468242644513	0.01587768984240249	0.0008955218518714264	0.005679503385995651	0.02355403209848949	0.021161252048450457	-0.017033985882650246	0.017581668810117038	0.0034706367484749535	-0.005535634580324571	-0.00037299550287713397	0.012104697829634352	-0.013925194976286526	0.00552796621935911	0.022940375248158867	0.008482553598566759	0.003503431208410299	0.012070047383527542
-0.03495240660913924	-0.0015782552382492586	0.04390240184907817	-0.006396353253907073	0.036870508214596955	0.0005841402783089386	0.012460184365732728	-0.03193456969118723	-0.03029459664920989	-0.014495074124456659	0.013410999546447862	-0.06258894850285465	0.008191501780670305	-0.013903919906366316	0.035894231520283	-0.03350478585614055	-0.024021862367863262	-0.003098337382842228	0.009416062245273256	0.014053198600208263
-0.01696654187154039	-0.017131820675364923	-0.01138893336953806	0.005139231736546668	0.07695030892148147	-0.001897495009072104	0.019679859740161707	-0.030077170683389415	-0.017338375796933644	-0.016817214359769458	0.024360653570850533	-0.015873614564646393	-0.034430534967653685	0.0018723717968579005	-0.017765151134635764	-0.010887418821525927	0.017691928188007456	0.036334503581359	-0.025474265010128984	-0.03527640745521791
-0.030278094541759795	0.004707662568731511	-0.006901219617308661	-0.023742511121341462	0.00922150514589001	0.026914524489367563	0.03212718203636343	0.015412553347820419	0.023501000583342792	0.0063332384827125	-0.015213500627954736	0.052058469154934034	-0.07336202587754001	-0.0251469159383079	-0.016778252672564054	-0.03255916311833025	-0.006378194343063025	-0.02741395989171128	0.034028429253396185	-0.025315602156131
0.014954701754671236	0.00913507682529578	-0.017169594890619186	-0.01816371492921368	0.029224937835396664	0.0059149117239873225	-0.04964870917851131	-0.008322465069830155	0.011187448502219673	-0.008421257235151159	0.0012833918933139164	0.01821860959023588	-0.04589491892815594	0.025588287669287533	-0.028455386021008992	-0.011650783411820362	0.007888055483162664	-0.00999532543402933	-0.004734263639053593	0.009279570138276265
